Instcode;Unieknr;Volgnrar;Aadnstvb;Ingdatdv;Eindatdv;HOOPgeb;Functcat;WelGeenHGL;Salschal;Taakomv;Aanst_22;Peildat
AAA;941405;1;V;19000101;99990101;ECON;10710;0;11;8000;V;20181231
AAA;94159;1;V;19990101;99990101;NATU;10510;1;18;10000;V;20171231
AAA;94159;1;V;19000101;99990101;NATU;10510;1;18;10000;V;20181231
AAA;941758;1;T;20170101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;941758;1;T;19000101;99990101;NATU;11010;0;10;10000;K;20181231
AAA;941776;1;T;20170101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;941776;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;941796;1;V;20050101;99990101;DIV;100210;0;10;10000;V;20171231
AAA;941796;1;V;19000101;99990101;DIV;100210;0;10;10000;V;20181231
AAA;942;1;V;20040101;99990101;G&M;100220;0;8;10000;V;20191231
AAA;942;1;V;19000101;99990101;G&M;10930;0;11;6000;V;20201231
AAA;942188;1;V;20170101;99990101;NATU;10520;1;16;10000;V;20171231
AAA;942188;1;V;19000101;99990101;NATU;10520;1;16;10000;V;20181231
AAA;942213;1;V;20010101;99990101;DIV;80410;0;11;7000;V;20171231
AAA;942213;1;V;19000101;99990101;DIV;80410;0;11;7000;V;20181231
AAA;942759;1;T;20170101;99990101;ECON;10840;0;10;10000;K;20171231
AAA;942759;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;942975;1;T;20170101;99990101;T&C;11010;0;10;10000;K;20171231
AAA;942975;1;T;19000101;99990101;T&C;11010;0;10;10000;L;20181231
AAA;943;1;T;20040101;99990101;G&M;11010;0;10;10000;L;20191231
AAA;943;1;V;19000101;99990101;G&M;100230;0;7;8000;V;20201231
AAA;943099;1;V;20150101;99990101;DIV;70140;0;10;8000;V;20171231
AAA;943115;1;V;19000101;99990101;DIV;51320;0;4;3500;V;20181231
AAA;943168;1;V;20000101;99990101;DIV;80410;0;12;5000;V;20171231
AAA;943168;2;V;20170101;99990101;DIV;71030;0;12;5000;V;20171231
AAA;943168;1;V;19000101;99990101;NATU;71030;0;12;10000;V;20181231
AAA;943372;1;T;20170101;99990101;RECH;10840;0;10;10000;K;20171231
AAA;943372;1;T;19000101;99990101;RECH;10840;0;10;10000;K;20181231
AAA;943470;1;T;20160101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;943470;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;943577;1;T;20170101;99990101;NATU;10840;0;10;10000;K;20171231
AAA;943651;1;V;20170101;99990101;G&M;10940;0;10;10000;V;20171231
AAA;943672;1;T;20160101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;943672;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;943911;1;T;20160101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;943911;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;944;1;T;20040101;99990101;RECH;10940;0;10;10000;K;20191231
AAA;944;1;T;19000101;99990101;DIV;60330;0;7;10000;K;20201231
AAA;944056;1;V;20110101;99990101;ECON;10510;1;18;10000;V;20171231
AAA;944056;1;V;19000101;99990101;ECON;10510;1;18;10000;V;20181231
AAA;944209;1;V;20130101;99990101;NATU;10620;0;13;8000;V;20171231
AAA;944209;1;V;19000101;99990101;NATU;10620;0;13;8000;V;20181231
AAA;944237;1;T;20170101;99990101;T&C;11010;0;10;10000;K;20171231
AAA;944237;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;944372;1;V;19990101;99990101;DIV;100210;0;9;7500;V;20171231
AAA;944372;1;V;19000101;99990101;ECON;100210;0;9;7500;V;20181231
AAA;944545;1;V;20120101;99990101;DIV;100220;0;8;7000;V;20171231
AAA;944604;1;V;19000101;99990101;ECON;10930;0;11;3000;V;20181231
AAA;944627;1;T;19000101;99990101;T&C;10830;0;10;10000;L;20181231
AAA;944787;1;V;20120101;99990101;ECON;30110;0;10;6000;V;20171231
AAA;944787;1;V;19000101;99990101;ECON;30110;0;10;6000;V;20181231
AAA;945;1;V;20040101;99990101;ECON;10510;1;18;10000;V;20191231
AAA;945;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20201231
AAA;945320;1;T;20170101;99990101;G&M;21030;0;8;10000;K;20171231
AAA;945320;1;T;19000101;99990101;G&M;21030;0;8;10000;K;20181231
AAA;945478;1;T;20170101;99990101;DIV;990200;0;99;5000;K;20171231
AAA;94548;1;T;20160101;99990101;NATU;10940;0;11;1000;K;20171231
AAA;945533;1;V;19000101;99990101;G&M;21030;0;8;10000;V;20181231
AAA;945559;1;T;20170101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;945559;1;T;19000101;99990101;NATU;11010;0;10;10000;K;20181231
AAA;945739;1;V;20130101;99990101;G&M;10520;1;16;2000;K;20171231
AAA;945739;1;T;19000101;99990101;G&M;10520;1;16;2000;L;20181231
AAA;945773;1;V;20070101;99990101;ECON;10510;1;18;10000;V;20171231
AAA;945773;1;V;19000101;99990101;ECON;10510;1;18;10000;V;20181231
AAA;946;1;T;20040101;99990101;ECON;10840;0;10;1000;K;20191231
AAA;946;1;V;19000101;99990101;DIV;51020;0;5;10000;V;20201231
AAA;946033;1;T;20170101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;946033;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;946469;1;V;20130101;99990101;RECH;71120;0;9;8000;V;20171231
AAA;946469;1;V;19000101;99990101;RECH;71120;0;9;8000;V;20181231
AAA;946811;1;V;20010101;99990101;ECON;60130;0;9;10000;V;20171231
AAA;946811;1;V;19000101;99990101;ECON;60130;0;9;10000;V;20181231
AAA;947;1;V;20040101;99990101;DIV;60130;0;9;9500;V;20191231
AAA;947;1;V;19000101;99990101;DIV;80720;0;7;7000;V;20201231
AAA;94700;1;T;20170101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;94700;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;947205;1;V;20100101;99990101;DIV;30440;0;12;7000;V;20171231
AAA;947205;1;V;19000101;99990101;DIV;30440;0;12;7000;V;20181231
AAA;947239;1;V;20020101;99990101;NATU;21030;0;8;4000;V;20171231
AAA;947239;1;V;19000101;99990101;NATU;21030;0;8;4000;V;20181231
AAA;94725;1;V;20050101;99990101;ECON;30820;0;7;5000;V;20171231
AAA;94725;1;V;19000101;99990101;ECON;30820;0;7;5000;V;20181231
AAA;947331;1;V;19990101;99990101;DIV;51030;0;5;10000;V;20171231
AAA;947331;1;V;19000101;99990101;DIV;51030;0;5;10000;V;20181231
AAA;947435;1;V;20070101;99990101;ECON;10510;1;18;10000;V;20171231
AAA;947435;1;V;19000101;99990101;ECON;10510;1;18;10000;V;20181231
AAA;947719;1;T;20160101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;947719;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;947892;1;V;19990101;99990101;G&M;71030;0;12;9000;V;20171231
AAA;947892;1;V;19000101;99990101;G&M;71030;0;12;9000;V;20181231
AAA;947894;1;T;19000101;99990101;DIV;70340;0;10;5000;K;20181231
AAA;947894;1;T;19000101;99990101;G&M;10940;0;10;5000;K;20181231
AAA;948;1;V;20040101;99990101;G&M;100220;0;8;10000;V;20191231
AAA;948;1;V;19000101;99990101;DIV;30120;0;10;10000;V;20201231
AAA;948268;1;T;20160101;99990101;ECON;10830;0;11;10000;K;20171231
AAA;948268;1;V;19000101;99990101;ECON;10720;0;11;10000;V;20181231
AAA;948351;1;V;20070101;99990101;G&M;70430;0;12;10000;V;20171231
AAA;948351;1;V;19000101;99990101;G&M;70430;0;12;10000;V;20181231
AAA;948442;1;V;20130101;99990101;DIV;51320;0;4;4000;V;20171231
AAA;948442;1;V;19000101;99990101;DIV;51320;0;4;4000;V;20181231
AAA;948686;1;T;20160101;99990101;RECH;10840;0;10;9000;K;20171231
AAA;948686;1;T;19000101;99990101;RECH;11010;0;10;6000;L;20181231
AAA;948686;1;V;19000101;99990101;RECH;90330;0;10;3000;V;20181231
AAA;949;1;T;20040101;99990101;G&M;11010;0;10;10000;K;20191231
AAA;949;1;V;19000101;99990101;DIV;10940;0;10;6000;V;20201231
AAA;949537;1;V;20050101;99990101;RECH;70330;0;12;8000;V;20171231
AAA;949537;1;V;19000101;99990101;RECH;70330;0;12;6000;V;20181231
AAA;949842;1;V;20170101;99990101;DIV;60330;0;7;9000;V;20171231
AAA;949842;1;V;19000101;99990101;DIV;60330;0;7;9000;V;20181231
AAA;949987;1;T;19000101;99990101;NATU;11010;0;10;10000;K;20181231
AAA;95;1;V;20040101;99990101;ECON;21020;0;9;10000;V;20191231
AAA;95;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20201231
AAA;950;1;V;20040101;99990101;G&M;71520;0;11;8000;V;20191231
AAA;950;1;V;19000101;99990101;G&M;21030;0;8;5000;V;20201231
AAA;950042;1;V;20010101;99990101;RECH;10810;0;14;10000;V;20171231
AAA;950042;2;V;20010101;99990101;RECH;990100;1;14;0;V;20171231
AAA;950042;1;V;19000101;99990101;RECH;10810;0;14;10000;V;20181231
AAA;950042;1;V;19000101;99990101;RECH;990900;0;14;0;V;20181231
AAA;950145;1;V;20150101;99990101;ECON;30220;0;6;6000;V;20171231
AAA;950145;1;V;19000101;99990101;ECON;30220;0;6;6000;V;20181231
AAA;950215;1;T;20170101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;950215;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;950283;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;950452;1;V;20160101;99990101;DIV;90220;0;8;10000;V;20171231
AAA;95049;1;V;20010101;99990101;T&C;10710;0;12;10000;V;20171231
AAA;95049;1;V;19000101;99990101;G&M;10710;0;12;10000;V;20181231
AAA;950595;1;V;20140101;99990101;DIV;71220;0;17;10000;V;20171231
AAA;950595;1;T;19000101;99990101;DIV;70610;0;17;10000;T;20181231
AAA;950814;1;V;20070101;99990101;ECON;10520;1;16;10000;V;20171231
AAA;950814;1;V;19000101;99990101;ECON;10520;1;16;10000;V;20181231
AAA;950817;1;V;20120101;99990101;NATU;10810;0;13;5000;V;20171231
AAA;951;1;V;20040101;99990101;RECH;71120;0;9;8000;V;20191231
AAA;951;1;T;19000101;99990101;RECH;990900;0;99;6000;K;20201231
AAA;951044;1;V;20140101;99990101;DIV;30210;0;6;5000;V;20171231
AAA;951046;1;T;20170101;99990101;ECON;100220;0;8;10000;K;20171231
AAA;951046;1;T;19000101;99990101;ECON;100220;0;8;10000;K;20181231
AAA;951110;1;V;20160101;99990101;G&M;71030;0;12;10000;V;20171231
AAA;951110;1;V;19000101;99990101;G&M;71030;0;12;10000;V;20181231
AAA;951150;1;V;20160101;99990101;RECH;10520;1;16;10000;L;20171231
AAA;951338;1;T;20170101;99990101;RECH;11010;0;10;10000;K;20171231
AAA;951338;1;T;19000101;99990101;RECH;11010;0;10;10000;K;20181231
AAA;951533;1;T;20160101;99990101;G&M;10840;0;10;10000;K;20171231
AAA;951692;1;T;20170101;99990101;DIV;30440;0;11;6000;K;20171231
AAA;951692;1;T;19000101;99990101;DIV;30440;0;11;7000;K;20181231
AAA;951776;1;V;19990101;99990101;ECON;21020;0;9;5000;V;20171231
AAA;951776;1;V;19000101;99990101;ECON;21020;0;9;6000;V;20181231
AAA;95180;1;T;20170101;99990101;G&M;10840;0;10;2000;K;20171231
AAA;95180;1;T;19000101;99990101;G&M;10840;0;10;10000;K;20181231
AAA;951835;1;T;20150101;99990101;G&M;10930;0;11;10000;K;20171231
AAA;951835;1;T;19000101;99990101;G&M;10930;0;11;10000;K;20181231
AAA;951881;1;T;20140101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;951944;1;T;20170101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;951944;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20181231
AAA;951996;1;V;20100101;99990101;RECH;10930;0;11;2000;V;20171231
AAA;951996;1;V;19000101;99990101;RECH;10930;0;11;2000;V;20181231
AAA;952;1;V;20040101;99990101;G&M;10720;0;11;7500;V;20191231
AAA;952;1;V;19000101;99990101;G&M;21030;0;8;8000;V;20201231
AAA;95207;1;T;20170101;99990101;DIV;990200;0;99;10000;K;20171231
AAA;952153;1;V;20050101;99990101;DIV;30610;0;11;10000;V;20171231
AAA;952153;1;V;19000101;99990101;DIV;30610;0;11;10000;V;20181231
AAA;952303;1;T;20170101;99990101;G&M;10840;0;10;10000;K;20171231
AAA;952417;1;T;19000101;99990101;DIV;70330;0;11;10000;K;20181231
AAA;952446;1;T;20150101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;952446;1;T;19000101;99990101;G&M;11010;0;10;5000;L;20181231
AAA;952483;1;T;19000101;99990101;G&M;10930;0;11;8000;K;20181231
AAA;952633;1;V;19990101;99990101;ECON;30820;0;7;7000;V;20171231
AAA;952633;1;V;19000101;99990101;ECON;30820;0;7;7000;V;20181231
AAA;952695;1;T;20170101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;952695;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;9529;1;V;20110101;99990101;NATU;10710;0;12;10000;V;20171231
AAA;9529;1;V;19000101;99990101;NATU;10710;0;12;9000;V;20181231
AAA;952925;1;T;20140101;99990101;RECH;11010;0;10;10000;K;20171231
AAA;952925;1;T;19000101;99990101;RECH;11010;0;10;10000;L;20181231
AAA;952987;1;V;20120101;99990101;NATU;10510;1;18;2000;V;20171231
AAA;952987;1;V;19000101;99990101;NATU;10510;1;18;2000;V;20181231
AAA;953;1;V;20040101;99990101;RECH;10520;1;16;10000;V;20191231
AAA;953;1;V;19000101;99990101;DIV;100720;0;10;6000;V;20201231
AAA;953088;1;T;20170101;99990101;NATU;21040;0;7;10000;K;20171231
AAA;953319;2;V;20100101;99990101;DIV;70110;0;13;3000;V;20171231
AAA;953319;1;V;20100101;99990101;DIV;80410;0;13;7000;V;20171231
AAA;953319;1;V;19000101;99990101;DIV;80410;0;12;10000;V;20181231
AAA;953467;1;T;20170101;99990101;G&M;60350;0;99;2600;K;20171231
AAA;953569;1;V;20150101;99990101;G&M;60430;0;10;10000;V;20171231
AAA;953569;1;V;19000101;99990101;G&M;60430;0;10;10000;V;20181231
AAA;953838;1;T;20130101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;953991;1;V;19990101;99990101;G&M;21010;0;10;7500;V;20171231
AAA;953991;1;V;19000101;99990101;G&M;21010;0;10;8000;V;20181231
AAA;954;1;V;20040101;99990101;DIV;30430;0;12;8000;V;20191231
AAA;954;1;V;19000101;99990101;DIV;50310;0;10;9000;V;20201231
AAA;954049;1;T;20170101;99990101;NATU;10830;0;11;5000;K;20171231
AAA;954049;1;T;19000101;99990101;NATU;10830;0;11;5000;K;20181231
AAA;954098;1;T;20150101;99990101;NATU;11010;0;10;10000;K;20171231
AAA;954098;1;T;19000101;99990101;NATU;11010;0;10;6000;L;20181231
AAA;954157;1;V;20160101;99990101;RECH;10720;0;11;6000;V;20171231
AAA;954157;1;V;19000101;99990101;RECH;10720;0;11;6000;V;20181231
AAA;95420;1;V;19000101;99990101;G&M;10910;0;13;7000;V;20181231
AAA;9543;1;V;20070101;99990101;G&M;10610;0;15;10000;V;20171231
AAA;9543;1;V;19000101;99990101;G&M;10610;0;15;10000;V;20181231
AAA;954409;1;T;20150101;99990101;NATU;10830;0;11;10000;K;20171231
AAA;954409;1;V;19000101;99990101;NATU;10830;0;11;10000;V;20181231
AAA;95471;1;T;20170101;99990101;G&M;10720;0;10;10000;L;20171231
AAA;95471;1;T;19000101;99990101;G&M;10720;0;10;10000;K;20181231
AAA;95486;1;V;20170101;99990101;DIV;90220;0;7;8000;V;20171231
AAA;95486;1;V;19000101;99990101;DIV;90220;0;7;8000;V;20181231
AAA;954998;1;T;20170101;99990101;ECON;11010;0;10;5000;K;20171231
AAA;955;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;955;1;T;19000101;99990101;G&M;11010;0;10;9040;K;20201231
AAA;955111;1;V;20130101;99990101;G&M;10920;0;12;8000;V;20171231
AAA;955111;1;V;19000101;99990101;G&M;10920;0;12;8000;V;20181231
AAA;955143;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;955157;1;T;19000101;99990101;RECH;30240;0;99;4000;K;20181231
AAA;955643;1;V;20030101;99990101;ECON;10520;1;16;2000;V;20171231
AAA;955643;1;V;19000101;99990101;ECON;10520;1;16;2000;V;20181231
AAA;956;1;V;20040101;99990101;RECH;10720;0;11;10000;V;20191231
AAA;956;1;V;19000101;99990101;DIV;70330;0;11;10000;V;20201231
AAA;956037;1;V;20070101;99990101;G&M;90130;0;12;10000;V;20171231
AAA;956037;1;V;19000101;99990101;G&M;90130;0;12;10000;V;20181231
AAA;956077;1;V;19990101;99990101;NATU;10710;0;12;6000;V;20171231
AAA;956077;1;V;19000101;99990101;NATU;10710;0;12;6000;V;20181231
AAA;956516;1;V;20020101;99990101;ECON;10510;1;18;10000;V;20171231
AAA;956516;1;V;19000101;99990101;ECON;10510;1;18;10000;V;20181231
AAA;95663;1;V;20150101;99990101;G&M;10830;0;11;10000;V;20171231
AAA;95663;1;T;19000101;99990101;G&M;10830;0;11;10000;L;20181231
AAA;95668;1;V;20010101;99990101;NATU;10620;0;14;9500;V;20171231
AAA;95668;1;V;19000101;99990101;NATU;10620;0;14;9500;V;20181231
AAA;956839;1;T;20170101;99990101;NATU;21030;0;8;10000;K;20171231
AAA;956839;1;T;19000101;99990101;NATU;21020;0;9;10000;K;20181231
AAA;957;1;T;20040101;99990101;RECH;990900;0;99;1000;K;20191231
AAA;957;1;T;19000101;99990101;NATU;10830;0;11;8000;K;20201231
AAA;957075;1;V;20110101;99990101;ECON;71020;0;13;10000;V;20171231
AAA;957075;1;V;19000101;99990101;DIV;70620;0;14;10000;V;20181231
AAA;957319;1;V;19990101;99990101;DIV;20230;0;9;9000;V;20171231
AAA;957319;1;V;19000101;99990101;DIV;20230;0;9;9000;V;20181231
AAA;957685;1;V;20110101;99990101;ECON;10720;0;12;9000;V;20171231
AAA;957685;1;V;19000101;99990101;ECON;10720;0;12;9000;V;20181231
AAA;957711;1;T;20170101;99990101;G&M;10940;0;10;4000;K;20171231
AAA;957711;1;V;19000101;99990101;G&M;10940;0;10;4000;V;20181231
AAA;957746;1;T;20140101;99990101;ECON;60450;0;8;10000;K;20171231
AAA;957814;1;T;20170101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;957814;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;957966;1;V;20010101;99990101;DIV;100220;0;8;9000;V;20171231
AAA;957966;1;V;19000101;99990101;DIV;100220;0;8;9000;V;20181231
AAA;957992;1;T;19000101;99990101;G&M;10840;0;10;3500;K;20181231
AAA;957997;1;T;20170101;99990101;NATU;11010;0;10;2000;K;20171231
AAA;957997;1;T;19000101;99990101;NATU;10840;0;10;2000;K;20181231
AAA;958;1;T;20040101;99990101;NATU;11010;0;10;10000;K;20191231
AAA;958;1;V;19000101;99990101;G&M;10620;0;13;10000;V;20201231
AAA;95804;1;V;19000101;99990101;ECON;10720;0;11;8000;V;20181231
AAA;958361;1;V;20020101;99990101;G&M;70320;0;12;10000;V;20171231
AAA;958361;1;V;19000101;99990101;G&M;70320;0;12;10000;V;20181231
AAA;958375;1;V;20090101;99990101;DIV;80720;0;7;8000;V;20171231
AAA;958375;1;V;19000101;99990101;DIV;80720;0;7;8000;V;20181231
AAA;958400;1;V;20130101;99990101;DIV;80720;0;7;9000;V;20171231
AAA;958400;1;V;19000101;99990101;DIV;80720;0;7;9000;V;20181231
AAA;958466;2;V;20120101;99990101;DIV;100220;0;8;2000;V;20171231
AAA;958466;1;V;20120101;99990101;DIV;100220;0;8;8000;V;20171231
AAA;958466;1;V;19000101;99990101;DIV;100220;0;8;10000;V;20181231
AAA;958635;1;T;20140101;99990101;G&M;10720;0;11;10000;K;20171231
AAA;958635;1;V;19000101;99990101;G&M;10720;0;11;10000;V;20181231
AAA;959;1;V;20040101;99990101;DIV;30210;0;6;10000;V;20191231
AAA;959;1;V;19000101;99990101;G&M;30210;0;7;7500;V;20201231
AAA;959128;1;T;20170101;99990101;NATU;10940;0;10;2000;K;20171231
AAA;959128;1;T;19000101;99990101;NATU;10940;0;10;1300;K;20181231
AAA;95984;1;T;20170101;99990101;G&M;10940;0;10;8000;L;20171231
AAA;95984;1;T;19000101;99990101;G&M;10940;0;10;8000;K;20181231
AAA;959918;1;T;20170101;99990101;NATU;10840;0;10;10000;K;20171231
AAA;959918;1;T;19000101;99990101;NATU;10840;0;10;10000;K;20181231
AAA;96;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;96;1;T;19000101;99990101;ECON;30820;0;7;6000;K;20201231
AAA;960;2;T;20040101;99990101;G&M;11010;0;10;5000;L;20191231
AAA;960;1;T;20040101;99990101;NATU;10830;0;10;5000;K;20191231
AAA;960;1;V;19000101;99990101;G&M;90340;0;9;8000;V;20201231
AAA;960036;1;T;20150101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;960036;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;96006;1;T;20170101;99990101;RECH;90230;0;7;8000;K;20171231
AAA;96006;1;T;19000101;99990101;RECH;90230;0;7;8000;K;20181231
AAA;960149;1;V;19990101;99990101;NATU;10510;1;18;10000;V;20171231
AAA;960149;1;V;19000101;99990101;NATU;10510;1;18;10000;V;20181231
AAA;960343;1;T;20130101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;960343;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;960690;1;T;19000101;99990101;DIV;30210;0;6;10000;K;20181231
AAA;961;1;V;20040101;99990101;RECH;51910;0;7;8000;V;20191231
AAA;961;1;V;19000101;99990101;G&M;10920;0;12;2500;V;20201231
AAA;961105;1;T;20170101;99990101;ECON;10920;0;12;4000;K;20171231
AAA;961105;1;V;19000101;99990101;ECON;10920;0;12;4000;V;20181231
AAA;961420;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;96179;1;T;20170101;99990101;ECON;21010;0;10;8000;K;20171231
AAA;96179;1;V;19000101;99990101;ECON;90130;0;10;8000;V;20181231
AAA;961902;1;V;20170101;99990101;DIV;20110;0;7;8000;V;20171231
AAA;961902;1;V;19000101;99990101;DIV;20110;0;7;8000;V;20181231
AAA;962;1;T;20040101;99990101;ECON;10940;0;10;5000;L;20191231
AAA;962;1;V;19000101;99990101;ECON;30130;0;8;10000;V;20201231
AAA;962241;1;V;20000101;99990101;DIV;51320;0;4;7500;V;20171231
AAA;962241;1;V;19000101;99990101;DIV;51320;0;4;7500;V;20181231
AAA;962398;1;V;20170101;99990101;ECON;10820;0;12;10000;V;20171231
AAA;962398;1;V;19000101;99990101;ECON;10820;0;12;10000;V;20181231
AAA;962404;1;T;20160101;99990101;DIV;11010;0;10;10000;K;20171231
AAA;962404;1;T;19000101;99990101;NATU;11010;0;10;10000;L;20181231
AAA;962544;1;V;19000101;99990101;T&C;10520;1;16;3000;V;20181231
AAA;96280;1;T;20160101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;96280;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;962843;1;T;20140101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;962843;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;962887;1;T;19000101;99990101;DIV;80720;0;7;8000;K;20181231
AAA;962893;1;T;19000101;99990101;G&M;10720;0;11;10000;K;20181231
AAA;963;1;V;20040101;99990101;DIV;71310;0;10;10000;V;20191231
AAA;963;1;T;19000101;99990101;G&M;990900;0;8;10000;K;20201231
AAA;963185;1;V;20100101;99990101;DIV;71020;0;13;9000;V;20171231
AAA;963185;1;V;19000101;99990101;DIV;71020;0;13;9000;V;20181231
AAA;963202;1;T;20160101;99990101;G&M;11010;0;10;10000;K;20171231
AAA;963202;1;T;19000101;99990101;G&M;11010;0;10;10000;L;20181231
AAA;963388;1;V;20170101;99990101;RECH;10940;0;10;10000;L;20171231
AAA;963388;1;T;19000101;99990101;RECH;10930;0;11;10000;L;20181231
AAA;963393;1;T;20150101;99990101;G&M;10830;0;10;10000;K;20171231
AAA;963393;1;T;19000101;99990101;G&M;10830;0;10;10000;L;20181231
AAA;963417;1;V;20090101;99990101;NATU;10610;0;14;10000;V;20171231
AAA;963417;1;V;19000101;99990101;NATU;10520;1;16;10000;V;20181231
AAA;964;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;964;1;V;19000101;99990101;DIV;71020;0;13;9000;V;20201231
AAA;964135;1;T;19000101;99990101;ECON;10840;0;10;10000;K;20181231
AAA;964486;1;V;20060101;99990101;NATU;10710;0;13;10000;V;20171231
AAA;964486;1;V;19000101;99990101;NATU;10710;0;13;10000;V;20181231
AAA;964543;1;T;20160101;99990101;RECH;990500;0;99;2000;K;20171231
AAA;964615;1;V;20150101;99990101;ECON;71010;0;14;10000;V;20171231
AAA;964615;1;V;19000101;99990101;ECON;71010;0;14;10000;V;20181231
AAA;964761;1;V;20110101;99990101;G&M;10930;0;11;6000;V;20171231
AAA;964761;1;V;19000101;99990101;G&M;10910;0;13;6000;V;20181231
AAA;964801;1;V;20110101;99990101;G&M;10510;1;18;10000;V;20171231
AAA;964801;1;V;19000101;99990101;G&M;10510;1;18;10000;V;20181231
AAA;964806;1;T;20170101;99990101;G&M;10940;0;9;8000;K;20171231
AAA;964806;1;T;19000101;99990101;G&M;10940;0;9;8000;K;20181231
AAA;964816;1;T;20160101;99990101;RECH;10720;0;10;10000;K;20171231
AAA;964942;1;T;20170101;99990101;G&M;10940;0;10;1000;K;20171231
AAA;964942;1;T;19000101;99990101;G&M;10940;0;10;1000;K;20181231
AAA;964992;1;T;19000101;99990101;DIV;100230;0;7;10000;K;20181231
AAA;965;1;V;20040101;99990101;G&M;10720;0;11;10000;V;20191231
AAA;965;1;V;19000101;99990101;DIV;20210;0;11;8000;V;20201231
AAA;965161;1;V;20150101;99990101;DIV;22130;0;11;10000;V;20171231
AAA;965161;1;V;19000101;99990101;DIV;22130;0;12;10000;V;20181231
AAA;965164;1;T;20140101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;965164;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20181231
AAA;965274;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20181231
AAA;965412;1;V;20100101;99990101;G&M;30830;0;7;7500;V;20171231
AAA;965412;1;V;19000101;99990101;G&M;30830;0;7;7500;V;20181231
AAA;965546;1;T;20170101;99990101;ECON;10940;0;10;10000;K;20171231
AAA;965546;1;T;19000101;99990101;ECON;10940;0;10;10000;L;20181231
AAA;965554;1;T;20170101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;965554;1;T;19000101;99990101;ECON;11010;0;10;10000;L;20181231
AAA;965630;1;T;19000101;99990101;DIV;60830;0;8;10000;K;20181231
AAA;965695;1;T;20150101;99990101;G&M;10840;0;10;10000;K;20171231
AAA;965726;1;T;20160101;99990101;ECON;11010;0;10;10000;K;20171231
AAA;965726;1;T;19000101;99990101;ECON;11010;0;10;10000;K;20181231
AAA;965819;1;T;20170101;99990101;DIV;990500;0;99;2000;K;20171231
AAA;965834;1;V;20070101;99990101;DIV;71030;0;11;10000;V;20171231
AAA;966;1;T;20040101;99990101;ECON;11010;0;10;10000;K;20191231
AAA;966;1;V;19000101;99990101;ECON;30830;0;6;10000;V;20201231
AAA;966008;1;V;19990101;99990101;NATU;10520;1;16;10000;V;20171231
AAA;966008;1;V;19000101;99990101;NATU;10520;1;16;10000;V;20181231
